Length	Field
4.2109210900E+01	2.6148302600E+00
4.2124212400E+01	2.6152896200E+00
4.2139213900E+01	2.6157489900E+00
4.2154215400E+01	2.6162083500E+00
4.2169216900E+01	2.6166677200E+00
4.2184218400E+01	2.6171270900E+00
4.2199219900E+01	2.6175864500E+00
4.2214221400E+01	2.6180458200E+00
4.2229222900E+01	2.6185051800E+00
4.2244224400E+01	2.6189645500E+00
4.2259225900E+01	2.6194239100E+00
4.2274227400E+01	2.6198832800E+00
4.2289228900E+01	2.6203426500E+00
4.2304230400E+01	2.6208020100E+00
4.2319231900E+01	2.6212613800E+00
4.2334233400E+01	2.6217207400E+00
4.2349234900E+01	2.6221801100E+00
4.2364236400E+01	2.6226394800E+00
4.2379237900E+01	2.6230988400E+00
4.2394239400E+01	2.6235582100E+00
4.2409240900E+01	2.6240175700E+00
4.2424242400E+01	2.6244769400E+00
4.2439243900E+01	2.6249363000E+00
4.2454245400E+01	2.6253956700E+00
4.2469246900E+01	2.6258550400E+00
4.2484248400E+01	2.6263144000E+00
4.2499249900E+01	2.6267737700E+00
4.2514251400E+01	2.6272331300E+00
4.2529252900E+01	2.6276925000E+00
4.2544254400E+01	2.6281518700E+00
4.2559255900E+01	2.6286112300E+00
4.2574257400E+01	2.6290706000E+00
4.2589258900E+01	2.6295299600E+00
4.2604260400E+01	2.6299893300E+00
4.2619261900E+01	2.6304486900E+00
4.2634263400E+01	2.6309080600E+00
4.2649264900E+01	2.6313674300E+00
4.2664266400E+01	2.6318267900E+00
4.2679267900E+01	2.6322861600E+00
4.2694269400E+01	2.6327455200E+00
4.2709270900E+01	2.6332048900E+00
4.2724272400E+01	2.6336642600E+00
4.2739273900E+01	2.6341236200E+00
4.2754275400E+01	2.6345829900E+00
4.2769276900E+01	2.6350423500E+00
4.2784278400E+01	2.6355017200E+00
4.2799279900E+01	2.6359610900E+00
4.2814281400E+01	2.6364204500E+00
4.2829282900E+01	2.6368798200E+00
4.2844284400E+01	2.6373391800E+00
4.2859285900E+01	2.6377985500E+00
4.2874287400E+01	2.6382579100E+00
4.2889288900E+01	2.6387172800E+00
4.2904290400E+01	2.6391766500E+00
4.2919291900E+01	2.6396360100E+00
4.2934293400E+01	2.6400953800E+00
4.2949294900E+01	2.6405547400E+00
4.2964296400E+01	2.6410141100E+00
4.2979297900E+01	2.6414734800E+00
4.2994299400E+01	2.6419328400E+00
4.3009300900E+01	2.6423922100E+00
4.3024302400E+01	2.6428515700E+00
4.3039303900E+01	2.6433109400E+00
4.3054305400E+01	2.6437703100E+00
4.3069306900E+01	2.6442296700E+00
4.3084308400E+01	2.6446890400E+00
4.3099309900E+01	2.6451484000E+00
4.3114311400E+01	2.6456077700E+00
4.3129312900E+01	2.6460671400E+00
4.3144314400E+01	2.6465265000E+00
4.3159315900E+01	2.6469858700E+00
4.3174317400E+01	2.6474452300E+00
4.3189318900E+01	2.6479046000E+00
4.3204320400E+01	2.6483639700E+00
4.3219321900E+01	2.6488233300E+00
4.3234323400E+01	2.6492827000E+00
4.3249324900E+01	2.6497420600E+00
4.3264326400E+01	2.6502014300E+00
4.3279327900E+01	2.6506608000E+00
4.3294329400E+01	2.6511201600E+00
4.3309330900E+01	2.6515795300E+00
4.3324332400E+01	2.6520388900E+00
4.3339333900E+01	2.6524982600E+00
4.3354335400E+01	2.6529576300E+00
4.3369336900E+01	2.6534169900E+00
4.3384338400E+01	2.6538763600E+00
4.3399339900E+01	2.6543357200E+00
4.3414341400E+01	2.6547950900E+00
4.3429342900E+01	2.6552544600E+00
4.3444344400E+01	2.6557138200E+00
4.3459345900E+01	2.6561731900E+00
4.3474347400E+01	2.6566325500E+00
4.3489348900E+01	2.6570919200E+00
4.3504350400E+01	2.6575512900E+00
4.3519351900E+01	2.6580106500E+00
4.3534353400E+01	2.6584700200E+00
4.3549354900E+01	2.6589293800E+00
4.3564356400E+01	2.6593887500E+00
4.3579357900E+01	2.6598481200E+00
4.3594359400E+01	2.6603074800E+00
4.3609360900E+01	2.6607668500E+00
4.3624362400E+01	2.6612262100E+00
4.3639363900E+01	2.6616855800E+00
4.3654365400E+01	2.6621449500E+00
4.3669366900E+01	2.6626043100E+00
4.3684368400E+01	2.6630636800E+00
4.3699369900E+01	2.6635230400E+00
4.3714371400E+01	2.6639824100E+00
4.3729372900E+01	2.6644417800E+00
4.3744374400E+01	2.6649011400E+00
4.3759375900E+01	2.6653605100E+00
4.3774377400E+01	2.6658198700E+00
4.3789378900E+01	2.6662792400E+00
4.3804380400E+01	2.6667386100E+00
4.3819381900E+01	2.6671979700E+00
4.3834383400E+01	2.6676573400E+00
4.3849384900E+01	2.6681167100E+00
4.3864386400E+01	2.6685760700E+00
4.3879387900E+01	2.6690354400E+00
4.3894389400E+01	2.6694948000E+00
4.3909390900E+01	2.6699541700E+00
4.3924392400E+01	2.6704135400E+00
4.3939393900E+01	2.6708729000E+00
4.3954395400E+01	2.6713322700E+00
4.3969396900E+01	2.6717916300E+00
4.3984398400E+01	2.6722510000E+00
4.3999399900E+01	2.6727103700E+00
4.4014401400E+01	2.6731697300E+00
4.4029402900E+01	2.6736291000E+00
4.4044404400E+01	2.6740884600E+00
4.4059405900E+01	2.6745478300E+00
4.4074407400E+01	2.6750072000E+00
4.4089408900E+01	2.6754665600E+00
4.4104410400E+01	2.6759259300E+00
4.4119411900E+01	2.6763853000E+00
4.4134413400E+01	2.6768446600E+00
4.4149414900E+01	2.6773040300E+00
4.4164416400E+01	2.6777633900E+00
4.4179417900E+01	2.6782248600E+00
4.4194419400E+01	2.6787549700E+00
4.4209420900E+01	2.6792850900E+00
4.4224422400E+01	2.6798152000E+00
4.4239423900E+01	2.6803453200E+00
4.4254425400E+01	2.6808754300E+00
4.4269426900E+01	2.6814055500E+00
4.4284428400E+01	2.6819356700E+00
4.4299429900E+01	2.6824657900E+00
4.4314431400E+01	2.6829959100E+00
4.4329432900E+01	2.6835260300E+00
4.4344434400E+01	2.6840561500E+00
4.4359435900E+01	2.6845862700E+00
4.4374437400E+01	2.6851163900E+00
4.4389438900E+01	2.6856465100E+00
4.4404440400E+01	2.6861766400E+00
4.4419441900E+01	2.6867067600E+00
4.4434443400E+01	2.6872368900E+00
4.4449444900E+01	2.6877670100E+00
4.4464446400E+01	2.6882971400E+00
4.4479447900E+01	2.6888272700E+00
4.4494449400E+01	2.6893573900E+00
4.4509450900E+01	2.6898875200E+00
4.4524452400E+01	2.6904176500E+00
4.4539453900E+01	2.6909477800E+00
4.4554455400E+01	2.6914779100E+00
4.4569456900E+01	2.6920080500E+00
4.4584458400E+01	2.6925381800E+00
4.4599459900E+01	2.6930683100E+00
4.4614461400E+01	2.6935984400E+00
4.4629462900E+01	2.6941285800E+00
4.4644464400E+01	2.6946587100E+00
4.4659465900E+01	2.6951888500E+00
4.4674467400E+01	2.6957189900E+00
4.4689468900E+01	2.6962491200E+00
4.4704470400E+01	2.6967792600E+00
4.4719471900E+01	2.6973094000E+00
4.4734473400E+01	2.6978395400E+00
4.4749474900E+01	2.6983696800E+00
4.4764476400E+01	2.6988998200E+00
4.4779477900E+01	2.6994299600E+00
4.4794479400E+01	2.6999601000E+00
4.4809480900E+01	2.7004902500E+00
4.4824482400E+01	2.7010203900E+00
4.4839483900E+01	2.7015505300E+00
4.4854485400E+01	2.7020806800E+00
4.4869486900E+01	2.7026108200E+00
4.4884488400E+01	2.7031409700E+00
4.4899489900E+01	2.7036711200E+00
4.4914491400E+01	2.7042012700E+00
4.4929492900E+01	2.7047314100E+00
4.4944494400E+01	2.7052615600E+00
4.4959495900E+01	2.7057917100E+00
4.4974497400E+01	2.7063218600E+00
4.4989498900E+01	2.7068520100E+00
4.5004500500E+01	2.7073821700E+00
4.5019502000E+01	2.7079123200E+00
4.5034503500E+01	2.7084424700E+00
4.5049505000E+01	2.7089726300E+00
4.5064506500E+01	2.7095027800E+00
4.5079508000E+01	2.7100329400E+00
4.5094509500E+01	2.7105630900E+00
4.5109511000E+01	2.7110932500E+00
4.5124512500E+01	2.7116234100E+00
4.5139514000E+01	2.7121535700E+00
4.5154515500E+01	2.7126837300E+00
4.5169517000E+01	2.7132138800E+00
4.5184518500E+01	2.7137440500E+00
4.5199520000E+01	2.7142742100E+00
4.5214521500E+01	2.7148043700E+00
4.5229523000E+01	2.7153345300E+00
4.5244524500E+01	2.7158646900E+00
4.5259526000E+01	2.7163948600E+00
4.5274527500E+01	2.7169250200E+00
4.5289529000E+01	2.7174551900E+00
4.5304530500E+01	2.7179853500E+00
4.5319532000E+01	2.7185155200E+00
4.5334533500E+01	2.7190456900E+00
4.5349535000E+01	2.7195758600E+00
4.5364536500E+01	2.7201060200E+00
4.5379538000E+01	2.7206361900E+00
4.5394539500E+01	2.7211663600E+00
4.5409541000E+01	2.7216965300E+00
4.5424542500E+01	2.7222267100E+00
4.5439544000E+01	2.7227568800E+00
4.5454545500E+01	2.7232870500E+00
4.5469547000E+01	2.7238172200E+00
4.5484548500E+01	2.7243474000E+00
4.5499550000E+01	2.7248775700E+00
4.5514551500E+01	2.7254077500E+00
4.5529553000E+01	2.7259379300E+00
4.5544554500E+01	2.7264681000E+00
4.5559556000E+01	2.7269982800E+00
4.5574557500E+01	2.7275284600E+00
4.5589559000E+01	2.7280586400E+00
4.5604560500E+01	2.7285888200E+00
4.5619562000E+01	2.7291190000E+00
4.5634563500E+01	2.7296491800E+00
4.5649565000E+01	2.7301793600E+00
4.5664566500E+01	2.7307095400E+00
4.5679568000E+01	2.7312397300E+00
4.5694569500E+01	2.7317699100E+00
4.5709571000E+01	2.7323000900E+00
4.5724572500E+01	2.7328302800E+00
4.5739574000E+01	2.7333604700E+00
4.5754575500E+01	2.7338906500E+00
4.5769577000E+01	2.7344208400E+00
4.5784578500E+01	2.7349510300E+00
4.5799580000E+01	2.7354812200E+00
4.5814581500E+01	2.7360114100E+00
4.5829583000E+01	2.7365416000E+00
4.5844584500E+01	2.7370717900E+00
4.5859586000E+01	2.7376019800E+00
4.5874587500E+01	2.7381321700E+00
4.5889589000E+01	2.7386623600E+00
4.5904590500E+01	2.7391925600E+00
4.5919592000E+01	2.7397227500E+00
4.5934593500E+01	2.7402529400E+00
4.5949595000E+01	2.7407831400E+00
4.5964596500E+01	2.7413133400E+00
4.5979598000E+01	2.7418435300E+00
4.5994599500E+01	2.7423737300E+00
4.6009601000E+01	2.7429039300E+00
4.6024602500E+01	2.7434341300E+00
4.6039604000E+01	2.7439643300E+00
4.6054605500E+01	2.7444945300E+00
4.6069607000E+01	2.7450247300E+00
4.6084608500E+01	2.7455549300E+00
4.6099610000E+01	2.7460851300E+00
4.6114611500E+01	2.7466153300E+00
4.6129613000E+01	2.7471455400E+00
4.6144614500E+01	2.7476757400E+00
4.6159616000E+01	2.7482059500E+00
4.6174617500E+01	2.7487361500E+00
4.6189619000E+01	2.7492663600E+00
4.6204620500E+01	2.7497965600E+00
4.6219622000E+01	2.7503267700E+00
4.6234623500E+01	2.7508569800E+00
4.6249625000E+01	2.7513871900E+00
4.6264626500E+01	2.7519174000E+00
4.6279628000E+01	2.7524627300E+00
4.6294629500E+01	2.7530619500E+00
4.6309631000E+01	2.7536611700E+00
4.6324632500E+01	2.7542603900E+00
4.6339634000E+01	2.7548596100E+00
4.6354635500E+01	2.7554588300E+00
4.6369637000E+01	2.7560580500E+00
4.6384638500E+01	2.7566572800E+00
4.6399640000E+01	2.7572565000E+00
4.6414641500E+01	2.7578557200E+00
4.6429643000E+01	2.7584549400E+00
4.6444644500E+01	2.7590541700E+00
4.6459646000E+01	2.7596533900E+00
4.6474647500E+01	2.7602526100E+00
4.6489649000E+01	2.7608518400E+00
4.6504650500E+01	2.7614510600E+00
4.6519652000E+01	2.7620502900E+00
4.6534653500E+01	2.7626495100E+00
4.6549655000E+01	2.7632487400E+00
4.6564656500E+01	2.7638479700E+00
4.6579658000E+01	2.7644471900E+00
4.6594659500E+01	2.7650464200E+00
4.6609661000E+01	2.7656456500E+00
4.6624662500E+01	2.7662448700E+00
4.6639664000E+01	2.7668441000E+00
4.6654665500E+01	2.7674433300E+00
4.6669667000E+01	2.7680425600E+00
4.6684668500E+01	2.7686417900E+00
4.6699670000E+01	2.7692410100E+00
4.6714671500E+01	2.7698402400E+00
4.6729673000E+01	2.7704394700E+00
4.6744674500E+01	2.7710387000E+00
4.6759676000E+01	2.7716379300E+00
4.6774677500E+01	2.7722371600E+00
4.6789679000E+01	2.7728364000E+00
4.6804680500E+01	2.7734356300E+00
4.6819682000E+01	2.7740348600E+00
4.6834683500E+01	2.7746340900E+00
4.6849685000E+01	2.7752333200E+00
4.6864686500E+01	2.7758325600E+00
4.6879688000E+01	2.7764317900E+00
4.6894689500E+01	2.7770310200E+00
4.6909691000E+01	2.7776302600E+00
4.6924692500E+01	2.7782294900E+00
4.6939694000E+01	2.7788287200E+00
4.6954695500E+01	2.7794279600E+00
4.6969697000E+01	2.7800271900E+00
4.6984698500E+01	2.7806264300E+00
4.6999700000E+01	2.7812256600E+00
4.7014701500E+01	2.7818249000E+00
4.7029703000E+01	2.7824241400E+00
4.7044704500E+01	2.7830233700E+00
4.7059706000E+01	2.7836226100E+00
4.7074707500E+01	2.7842218500E+00
4.7089709000E+01	2.7848210800E+00
4.7104710500E+01	2.7854203200E+00
4.7119712000E+01	2.7860195600E+00
4.7134713500E+01	2.7866188000E+00
4.7149715000E+01	2.7872180400E+00
4.7164716500E+01	2.7878172800E+00
4.7179718000E+01	2.7884165200E+00
4.7194719500E+01	2.7890157600E+00
4.7209721000E+01	2.7896150000E+00
4.7224722500E+01	2.7902142400E+00
4.7239724000E+01	2.7908134800E+00
4.7254725500E+01	2.7914127200E+00
4.7269727000E+01	2.7920119600E+00
4.7284728500E+01	2.7926112000E+00
4.7299730000E+01	2.7932104400E+00
4.7314731500E+01	2.7938096800E+00
4.7329733000E+01	2.7944089300E+00
4.7344734500E+01	2.7950081700E+00
4.7359736000E+01	2.7956074100E+00
4.7374737500E+01	2.7962066600E+00
4.7389739000E+01	2.7968059000E+00
4.7404740500E+01	2.7974051500E+00
4.7419742000E+01	2.7980043900E+00
4.7434743500E+01	2.7986036300E+00
4.7449745000E+01	2.7992028800E+00
4.7464746500E+01	2.7998021300E+00
4.7479748000E+01	2.8004013700E+00
4.7494749500E+01	2.8010006200E+00
4.7509751000E+01	2.8015998600E+00
4.7524752500E+01	2.8021991100E+00
4.7539754000E+01	2.8027983600E+00
4.7554755500E+01	2.8033976100E+00
4.7569757000E+01	2.8039968500E+00
4.7584758500E+01	2.8045961000E+00
4.7599760000E+01	2.8051953500E+00
4.7614761500E+01	2.8057946000E+00
4.7629763000E+01	2.8063938500E+00
4.7644764500E+01	2.8069931000E+00
4.7659766000E+01	2.8075923500E+00
4.7674767500E+01	2.8081916000E+00
4.7689769000E+01	2.8087908500E+00
4.7704770500E+01	2.8093901000E+00
4.7719772000E+01	2.8099893500E+00
4.7734773500E+01	2.8105886000E+00
4.7749775000E+01	2.8111878500E+00
4.7764776500E+01	2.8117871000E+00
4.7779778000E+01	2.8123863500E+00
4.7794779500E+01	2.8129856100E+00
4.7809781000E+01	2.8135848600E+00
4.7824782500E+01	2.8141841100E+00
4.7839784000E+01	2.8147833700E+00
4.7854785500E+01	2.8153826200E+00
4.7869787000E+01	2.8159818700E+00
4.7884788500E+01	2.8165811300E+00
4.7899790000E+01	2.8171803800E+00
4.7914791500E+01	2.8177796400E+00
4.7929793000E+01	2.8183788900E+00
4.7944794500E+01	2.8189781500E+00
4.7959796000E+01	2.8195774100E+00
4.7974797500E+01	2.8201766600E+00
4.7989799000E+01	2.8207759200E+00
4.8004800500E+01	2.8213751700E+00
4.8019802000E+01	2.8219744300E+00
4.8034803500E+01	2.8225736900E+00
4.8049805000E+01	2.8231729500E+00
4.8064806500E+01	2.8237722100E+00
4.8079808000E+01	2.8243714600E+00
4.8094809500E+01	2.8249707200E+00
4.8109811000E+01	2.8255699800E+00
4.8124812500E+01	2.8261692400E+00
4.8139814000E+01	2.8267685000E+00
4.8154815500E+01	2.8273677600E+00
4.8169817000E+01	2.8279670200E+00
4.8184818500E+01	2.8285662800E+00
4.8199820000E+01	2.8291655400E+00
4.8214821500E+01	2.8297648000E+00
4.8229823000E+01	2.8303640600E+00
4.8244824500E+01	2.8309633300E+00
4.8259826000E+01	2.8315625900E+00
4.8274827500E+01	2.8321618500E+00
4.8289829000E+01	2.8327611100E+00
4.8304830500E+01	2.8333603800E+00
4.8319832000E+01	2.8339596400E+00
4.8334833500E+01	2.8345589000E+00
4.8349835000E+01	2.8351581700E+00
4.8364836500E+01	2.8357574300E+00
4.8379838000E+01	2.8363386300E+00
4.8394839500E+01	2.8368937000E+00
4.8409841000E+01	2.8374487700E+00
4.8424842500E+01	2.8380038500E+00
4.8439844000E+01	2.8385589200E+00
4.8454845500E+01	2.8391140000E+00
4.8469847000E+01	2.8396690800E+00
4.8484848500E+01	2.8402241700E+00
4.8499850000E+01	2.8407792500E+00
4.8514851500E+01	2.8413343400E+00
4.8529853000E+01	2.8418894300E+00
4.8544854500E+01	2.8424445200E+00
4.8559856000E+01	2.8429996200E+00
4.8574857500E+01	2.8435547100E+00
4.8589859000E+01	2.8441098100E+00
4.8604860500E+01	2.8446649100E+00
4.8619862000E+01	2.8452200200E+00
4.8634863500E+01	2.8457751200E+00
4.8649865000E+01	2.8463302300E+00
4.8664866500E+01	2.8468853400E+00
4.8679868000E+01	2.8474404600E+00
4.8694869500E+01	2.8479955700E+00
4.8709871000E+01	2.8485506900E+00
4.8724872500E+01	2.8491058100E+00
4.8739874000E+01	2.8496609300E+00
4.8754875500E+01	2.8502160500E+00
4.8769877000E+01	2.8507711800E+00
4.8784878500E+01	2.8513263100E+00
4.8799880000E+01	2.8518814400E+00
4.8814881500E+01	2.8524365700E+00
4.8829883000E+01	2.8529917100E+00
4.8844884500E+01	2.8535468500E+00
4.8859886000E+01	2.8541019900E+00
4.8874887500E+01	2.8546571300E+00
4.8889889000E+01	2.8552122800E+00
4.8904890500E+01	2.8557674200E+00
4.8919892000E+01	2.8563225700E+00
4.8934893500E+01	2.8568777200E+00
4.8949895000E+01	2.8574328800E+00
4.8964896500E+01	2.8579880300E+00
4.8979898000E+01	2.8585431900E+00
4.8994899500E+01	2.8590983500E+00
4.9009901000E+01	2.8596535100E+00
4.9024902500E+01	2.8602086800E+00
4.9039904000E+01	2.8607638500E+00
4.9054905500E+01	2.8613190200E+00
4.9069907000E+01	2.8618741900E+00
4.9084908500E+01	2.8624293600E+00
4.9099910000E+01	2.8629845400E+00
4.9114911500E+01	2.8635397200E+00
4.9129913000E+01	2.8640949000E+00
4.9144914500E+01	2.8646500800E+00
4.9159916000E+01	2.8652052700E+00
4.9174917500E+01	2.8657604500E+00
4.9189919000E+01	2.8663156400E+00
4.9204920500E+01	2.8668708400E+00
4.9219922000E+01	2.8674260300E+00
4.9234923500E+01	2.8679812300E+00
4.9249925000E+01	2.8685364300E+00
4.9264926500E+01	2.8690916300E+00
4.9279928000E+01	2.8696468300E+00
4.9294929500E+01	2.8702020300E+00
4.9309931000E+01	2.8707572400E+00
4.9324932500E+01	2.8713124500E+00
4.9339934000E+01	2.8718676600E+00
4.9354935500E+01	2.8724228800E+00
4.9369937000E+01	2.8729780900E+00
4.9384938500E+01	2.8735333100E+00
4.9399940000E+01	2.8740885300E+00
4.9414941500E+01	2.8746437600E+00
4.9429943000E+01	2.8751989800E+00
4.9444944500E+01	2.8757542100E+00
4.9459946000E+01	2.8763094400E+00
4.9474947500E+01	2.8768646700E+00
4.9489949000E+01	2.8774199100E+00
4.9504950500E+01	2.8779751400E+00
4.9519952000E+01	2.8785303800E+00
4.9534953500E+01	2.8790856200E+00
4.9549955000E+01	2.8796408700E+00
4.9564956500E+01	2.8801961100E+00
4.9579958000E+01	2.8807513600E+00
4.9594959500E+01	2.8813066100E+00
4.9609961000E+01	2.8818618600E+00
4.9624962500E+01	2.8824171100E+00
4.9639964000E+01	2.8829723700E+00
4.9654965500E+01	2.8835276300E+00
4.9669967000E+01	2.8840828900E+00
4.9684968500E+01	2.8846381500E+00
4.9699970000E+01	2.8851934200E+00
4.9714971500E+01	2.8857486900E+00
4.9729973000E+01	2.8863039500E+00
4.9744974500E+01	2.8868592300E+00
4.9759976000E+01	2.8874145000E+00
4.9774977500E+01	2.8879697800E+00
4.9789979000E+01	2.8885250500E+00
4.9804980500E+01	2.8890803400E+00
4.9819982000E+01	2.8896356200E+00
4.9834983500E+01	2.8901909000E+00
4.9849985000E+01	2.8907461900E+00
4.9864986500E+01	2.8913014800E+00
4.9879988000E+01	2.8918567700E+00
4.9894989500E+01	2.8924120600E+00
4.9909991000E+01	2.8929673600E+00
4.9924992500E+01	2.8935226600E+00
4.9939994000E+01	2.8940779600E+00
4.9954995500E+01	2.8946332600E+00
4.9969997000E+01	2.8951885600E+00
4.9984998500E+01	2.8957438700E+00
5.0000000000E+01	2.8962991800E+00
5.0015001500E+01	2.8968544900E+00
5.0030003000E+01	2.8974098000E+00
5.0045004500E+01	2.8979651200E+00
5.0060006000E+01	2.8985204400E+00
5.0075007500E+01	2.8990757600E+00
5.0090009000E+01	2.8996310800E+00
5.0105010500E+01	2.9001864000E+00
5.0120012000E+01	2.9007417300E+00
5.0135013500E+01	2.9012970600E+00
5.0150015000E+01	2.9018523900E+00
5.0165016500E+01	2.9024077200E+00
5.0180018000E+01	2.9029630500E+00
5.0195019500E+01	2.9035183900E+00
5.0210021000E+01	2.9040737300E+00
5.0225022500E+01	2.9046290700E+00
5.0240024000E+01	2.9051844100E+00
5.0255025500E+01	2.9057397600E+00
5.0270027000E+01	2.9062951100E+00
5.0285028500E+01	2.9068504600E+00
5.0300030000E+01	2.9074058100E+00
5.0315031500E+01	2.9079611600E+00
5.0330033000E+01	2.9085165200E+00
5.0345034500E+01	2.9090718800E+00
5.0360036000E+01	2.9096272400E+00
5.0375037500E+01	2.9101826000E+00
5.0390039000E+01	2.9107379600E+00
5.0405040500E+01	2.9112933300E+00
5.0420042000E+01	2.9118487000E+00
5.0435043500E+01	2.9124040700E+00
5.0450045000E+01	2.9129594400E+00
5.0465046500E+01	2.9135148200E+00
5.0480048000E+01	2.9140708700E+00
5.0495049500E+01	2.9146273700E+00
5.0510051000E+01	2.9151838800E+00
5.0525052500E+01	2.9157403900E+00
5.0540054000E+01	2.9162969000E+00
5.0555055500E+01	2.9168534200E+00
5.0570057000E+01	2.9174099400E+00
5.0585058500E+01	2.9179664700E+00
5.0600060000E+01	2.9185230000E+00
5.0615061500E+01	2.9190795300E+00
5.0630063000E+01	2.9196360700E+00
5.0645064500E+01	2.9201926100E+00
5.0660066000E+01	2.9207491500E+00
5.0675067500E+01	2.9213057000E+00
5.0690069000E+01	2.9218622600E+00
5.0705070500E+01	2.9224188100E+00
5.0720072000E+01	2.9229753800E+00
5.0735073500E+01	2.9235319400E+00
5.0750075000E+01	2.9240885100E+00
5.0765076500E+01	2.9246450800E+00
5.0780078000E+01	2.9252016600E+00
5.0795079500E+01	2.9257582400E+00
5.0810081000E+01	2.9263148300E+00
5.0825082500E+01	2.9268714100E+00
5.0840084000E+01	2.9274280100E+00
5.0855085500E+01	2.9279846000E+00
5.0870087000E+01	2.9285412000E+00
5.0885088500E+01	2.9290978100E+00
5.0900090000E+01	2.9296544200E+00
5.0915091500E+01	2.9302110300E+00
5.0930093000E+01	2.9307676500E+00
5.0945094500E+01	2.9313242700E+00
5.0960096000E+01	2.9318808900E+00
5.0975097500E+01	2.9324375200E+00
5.0990099000E+01	2.9329941500E+00
5.1005100500E+01	2.9335507800E+00
5.1020102000E+01	2.9341074200E+00
5.1035103500E+01	2.9346640700E+00
5.1050105000E+01	2.9352207100E+00
5.1065106500E+01	2.9357773700E+00
5.1080108000E+01	2.9363340200E+00
5.1095109500E+01	2.9368906800E+00
5.1110111000E+01	2.9374473400E+00
5.1125112500E+01	2.9380040100E+00
5.1140114000E+01	2.9385606800E+00
5.1155115500E+01	2.9391173500E+00
5.1170117000E+01	2.9396740300E+00
5.1185118500E+01	2.9402307100E+00
5.1200120000E+01	2.9407874000E+00
5.1215121500E+01	2.9413440900E+00
5.1230123000E+01	2.9419007800E+00
5.1245124500E+01	2.9424574800E+00
5.1260126000E+01	2.9430141800E+00
5.1275127500E+01	2.9435708900E+00
5.1290129000E+01	2.9441276000E+00
5.1305130500E+01	2.9446843100E+00
5.1320132000E+01	2.9452410300E+00
5.1335133500E+01	2.9457977500E+00
5.1350135000E+01	2.9463544700E+00
5.1365136500E+01	2.9469112000E+00
5.1380138000E+01	2.9474679300E+00
5.1395139500E+01	2.9480246700E+00
5.1410141000E+01	2.9485814100E+00
5.1425142500E+01	2.9491381500E+00
5.1440144000E+01	2.9496949000E+00
5.1455145500E+01	2.9502516500E+00
5.1470147000E+01	2.9508084100E+00
5.1485148500E+01	2.9513651700E+00
5.1500150000E+01	2.9519219300E+00
5.1515151500E+01	2.9524786900E+00
5.1530153000E+01	2.9530354700E+00
5.1545154500E+01	2.9535922400E+00
5.1560156000E+01	2.9541490200E+00
5.1575157500E+01	2.9547058000E+00
5.1590159000E+01	2.9552625900E+00
5.1605160500E+01	2.9558193700E+00
5.1620162000E+01	2.9563761700E+00
5.1635163500E+01	2.9569329600E+00
5.1650165000E+01	2.9574897700E+00
5.1665166500E+01	2.9580465700E+00
5.1680168000E+01	2.9586033800E+00
5.1695169500E+01	2.9591601900E+00
5.1710171000E+01	2.9597170100E+00
5.1725172500E+01	2.9602738300E+00
5.1740174000E+01	2.9608306500E+00
5.1755175500E+01	2.9613874800E+00
5.1770177000E+01	2.9619443100E+00
5.1785178500E+01	2.9625011400E+00
5.1800180000E+01	2.9630579800E+00
5.1815181500E+01	2.9636148200E+00
5.1830183000E+01	2.9641716700E+00
5.1845184500E+01	2.9647285200E+00
5.1860186000E+01	2.9652853700E+00
5.1875187500E+01	2.9658422300E+00
5.1890189000E+01	2.9663990900E+00
5.1905190500E+01	2.9669559600E+00
5.1920192000E+01	2.9675128300E+00
5.1935193500E+01	2.9680697000E+00
5.1950195000E+01	2.9686265800E+00
5.1965196500E+01	2.9691834600E+00
5.1980198000E+01	2.9697403400E+00
5.1995199500E+01	2.9702972300E+00
5.2010201000E+01	2.9708541200E+00
5.2025202500E+01	2.9714110100E+00
5.2040204000E+01	2.9719679100E+00
5.2055205500E+01	2.9725248200E+00
5.2070207000E+01	2.9730817200E+00
5.2085208500E+01	2.9736386300E+00
5.2100210000E+01	2.9741955500E+00
5.2115211500E+01	2.9747524600E+00
5.2130213000E+01	2.9753093800E+00
5.2145214500E+01	2.9758663100E+00
5.2160216000E+01	2.9764232400E+00
5.2175217500E+01	2.9769801700E+00
5.2190219000E+01	2.9775371100E+00
5.2205220500E+01	2.9780940500E+00
5.2220222000E+01	2.9786509900E+00
5.2235223500E+01	2.9792079400E+00
5.2250225000E+01	2.9797648900E+00
5.2265226500E+01	2.9803218400E+00
5.2280228000E+01	2.9808788000E+00
5.2295229500E+01	2.9814357600E+00
5.2310231000E+01	2.9819927300E+00
5.2325232500E+01	2.9825497000E+00
5.2340234000E+01	2.9831066700E+00
5.2355235500E+01	2.9836636500E+00
5.2370237000E+01	2.9842206300E+00
5.2385238500E+01	2.9847776100E+00
5.2400240000E+01	2.9853346000E+00
5.2415241500E+01	2.9858915900E+00
5.2430243000E+01	2.9864485900E+00
5.2445244500E+01	2.9870055900E+00
5.2460246000E+01	2.9875625900E+00
5.2475247500E+01	2.9881196000E+00
5.2490249000E+01	2.9886766100E+00
5.2505250500E+01	2.9892336200E+00
5.2520252000E+01	2.9897906400E+00
5.2535253500E+01	2.9903476600E+00
5.2550255000E+01	2.9909046800E+00
5.2565256500E+01	2.9914617100E+00
5.2580258000E+01	2.9920616500E+00
