Length	Field
2.8457845800E+01	8.4037015500E-01
2.8472847300E+01	8.4048063000E-01
2.8487848800E+01	8.4059110500E-01
2.8502850300E+01	8.4071413400E-01
2.8517851800E+01	8.4094803000E-01
2.8532853300E+01	8.4118192900E-01
2.8547854800E+01	8.4141583100E-01
2.8562856300E+01	8.4164973800E-01
2.8577857800E+01	8.4188364700E-01
2.8592859300E+01	8.4211756000E-01
2.8607860800E+01	8.4235147700E-01
2.8622862300E+01	8.4258539700E-01
2.8637863800E+01	8.4281932000E-01
2.8652865300E+01	8.4305324700E-01
2.8667866800E+01	8.4328717800E-01
2.8682868300E+01	8.4352111200E-01
2.8697869800E+01	8.4375504900E-01
2.8712871300E+01	8.4398899000E-01
2.8727872800E+01	8.4422293400E-01
2.8742874300E+01	8.4445688200E-01
2.8757875800E+01	8.4469083300E-01
2.8772877300E+01	8.4492478700E-01
2.8787878800E+01	8.4508558900E-01
2.8802880300E+01	8.4523374600E-01
2.8817881800E+01	8.4538190500E-01
2.8832883300E+01	8.4553006700E-01
2.8847884800E+01	8.4567823100E-01
2.8862886300E+01	8.4582639700E-01
2.8877887800E+01	8.4597456500E-01
2.8892889300E+01	8.4612273600E-01
2.8907890800E+01	8.4627090900E-01
2.8922892300E+01	8.4641908400E-01
2.8937893800E+01	8.4656726200E-01
2.8952895300E+01	8.4671544200E-01
2.8967896800E+01	8.4686362400E-01
2.8982898300E+01	8.4701180800E-01
2.8997899800E+01	8.4715999500E-01
2.9012901300E+01	8.4730818300E-01
2.9027902800E+01	8.4745637400E-01
2.9042904300E+01	8.4760456800E-01
2.9057905800E+01	8.4775276300E-01
2.9072907300E+01	8.4790096100E-01
2.9087908800E+01	8.4804916200E-01
2.9102910300E+01	8.4819736400E-01
2.9117911800E+01	8.4834556900E-01
2.9132913300E+01	8.4849377600E-01
2.9147914800E+01	8.4864198500E-01
2.9162916300E+01	8.4879019600E-01
2.9177917800E+01	8.4893841000E-01
2.9192919300E+01	8.4908662600E-01
2.9207920800E+01	8.4923484400E-01
2.9222922300E+01	8.4930244900E-01
2.9237923800E+01	8.4936444600E-01
2.9252925300E+01	8.4942644600E-01
2.9267926800E+01	8.4948844900E-01
2.9282928300E+01	8.4955045500E-01
2.9297929800E+01	8.4961246300E-01
2.9312931300E+01	8.4967447400E-01
2.9327932800E+01	8.4973648800E-01
2.9342934300E+01	8.4979850500E-01
2.9357935800E+01	8.4986052400E-01
2.9372937300E+01	8.4992254700E-01
2.9387938800E+01	8.4998457200E-01
2.9402940300E+01	8.5004660000E-01
2.9417941800E+01	8.5010863000E-01
2.9432943300E+01	8.5017066400E-01
2.9447944800E+01	8.5023270000E-01
2.9462946300E+01	8.5029474000E-01
2.9477947800E+01	8.5035678200E-01
2.9492949300E+01	8.5041882600E-01
2.9507950800E+01	8.5048087400E-01
2.9522952300E+01	8.5054292400E-01
2.9537953800E+01	8.5060497700E-01
2.9552955300E+01	8.5066703300E-01
2.9567956800E+01	8.5072909200E-01
2.9582958300E+01	8.5079115400E-01
2.9597959800E+01	8.5085321800E-01
2.9612961300E+01	8.5091528500E-01
2.9627962800E+01	8.5097735500E-01
2.9642964300E+01	8.5103942800E-01
2.9657965800E+01	8.5110150300E-01
2.9672967300E+01	8.5116358100E-01
2.9687968800E+01	8.5122566200E-01
2.9702970300E+01	8.5128774600E-01
2.9717971800E+01	8.5134983300E-01
2.9732973300E+01	8.5141192200E-01
2.9747974800E+01	8.5147401500E-01
2.9762976300E+01	8.5153611000E-01
2.9777977800E+01	8.5159820700E-01
2.9792979300E+01	8.5166030800E-01
2.9807980800E+01	8.5172241100E-01
2.9822982300E+01	8.5178451700E-01
2.9837983800E+01	8.5184662600E-01
2.9852985300E+01	8.5190873800E-01
2.9867986800E+01	8.5197085300E-01
2.9882988300E+01	8.5203297000E-01
2.9897989800E+01	8.5209509000E-01
2.9912991300E+01	8.5215721300E-01
2.9927992800E+01	8.5221933800E-01
2.9942994300E+01	8.5228146700E-01
2.9957995800E+01	8.5234359800E-01
2.9972997300E+01	8.5240573200E-01
2.9987998800E+01	8.5246786900E-01
3.0003000300E+01	8.5253000800E-01
3.0018001800E+01	8.5259215000E-01
3.0033003300E+01	8.5265429500E-01
3.0048004800E+01	8.5271644300E-01
3.0063006300E+01	8.5277859400E-01
3.0078007800E+01	8.5284074700E-01
3.0093009300E+01	8.5290290300E-01
3.0108010800E+01	8.5296506200E-01
3.0123012300E+01	8.5302722400E-01
3.0138013800E+01	8.5308938900E-01
3.0153015300E+01	8.5315155600E-01
3.0168016800E+01	8.5321372600E-01
3.0183018300E+01	8.5327589900E-01
3.0198019800E+01	8.5333807400E-01
3.0213021300E+01	8.5344073200E-01
3.0228022800E+01	8.5355696900E-01
3.0243024300E+01	8.5367320700E-01
3.0258025800E+01	8.5378944400E-01
3.0273027300E+01	8.5390568200E-01
3.0288028800E+01	8.5402192000E-01
3.0303030300E+01	8.5413815800E-01
3.0318031800E+01	8.5425439600E-01
3.0333033300E+01	8.5443714700E-01
3.0348034800E+01	8.5464527300E-01
3.0363036300E+01	8.5485339900E-01
3.0378037800E+01	8.5506152500E-01
3.0393039300E+01	8.5526965100E-01
3.0408040800E+01	8.5547777800E-01
3.0423042300E+01	8.5568590400E-01
3.0438043800E+01	8.5589403100E-01
3.0453045300E+01	8.5610215700E-01
3.0468046800E+01	8.5631028400E-01
3.0483048300E+01	8.5651841100E-01
3.0498049800E+01	8.5672653800E-01
3.0513051300E+01	8.5693466600E-01
3.0528052800E+01	8.5714279300E-01
3.0543054300E+01	8.5735092000E-01
3.0558055800E+01	8.5755904800E-01
3.0573057300E+01	8.5776717500E-01
3.0588058800E+01	8.5797530300E-01
3.0603060300E+01	8.5818343100E-01
3.0618061800E+01	8.5839155900E-01
3.0633063300E+01	8.5859968700E-01
3.0648064800E+01	8.5880781500E-01
3.0663066300E+01	8.5901594300E-01
3.0678067800E+01	8.5922407200E-01
3.0693069300E+01	8.5943220000E-01
3.0708070800E+01	8.5964032900E-01
3.0723072300E+01	8.5984845800E-01
3.0738073800E+01	8.6005658600E-01
3.0753075300E+01	8.6026471500E-01
3.0768076800E+01	8.6047284400E-01
3.0783078300E+01	8.6068097400E-01
3.0798079800E+01	8.6088910300E-01
3.0813081300E+01	8.6109723200E-01
3.0828082800E+01	8.6130536200E-01
3.0843084300E+01	8.6151349100E-01
3.0858085800E+01	8.6172162100E-01
3.0873087300E+01	8.6192975100E-01
3.0888088800E+01	8.6213788100E-01
3.0903090300E+01	8.6234601100E-01
3.0918091800E+01	8.6255414100E-01
3.0933093300E+01	8.6276809400E-01
3.0948094800E+01	8.6298454600E-01
3.0963096300E+01	8.6320099900E-01
3.0978097800E+01	8.6341745100E-01
3.0993099300E+01	8.6363390400E-01
3.1008100800E+01	8.6385035700E-01
3.1023102300E+01	8.6406681000E-01
3.1038103800E+01	8.6428326200E-01
3.1053105300E+01	8.6449971500E-01
3.1068106800E+01	8.6471616800E-01
3.1083108300E+01	8.6493262100E-01
3.1098109800E+01	8.6514907400E-01
3.1113111300E+01	8.6536552700E-01
3.1128112800E+01	8.6558198000E-01
3.1143114300E+01	8.6578432200E-01
3.1158115800E+01	8.6596410100E-01
3.1173117300E+01	8.6614388100E-01
3.1188118800E+01	8.6629556600E-01
3.1203120300E+01	8.6642490600E-01
3.1218121800E+01	8.6655425700E-01
3.1233123300E+01	8.6668361800E-01
3.1248124800E+01	8.6681299000E-01
3.1263126300E+01	8.6694237100E-01
3.1278127800E+01	8.6707176300E-01
3.1293129300E+01	8.6720116500E-01
3.1308130800E+01	8.6733057700E-01
3.1323132300E+01	8.6746000000E-01
3.1338133800E+01	8.6758943200E-01
3.1353135300E+01	8.6771887500E-01
3.1368136800E+01	8.6784832800E-01
3.1383138300E+01	8.6797779100E-01
3.1398139800E+01	8.6810726400E-01
3.1413141300E+01	8.6823674700E-01
3.1428142800E+01	8.6836624100E-01
3.1443144300E+01	8.6849574500E-01
3.1458145800E+01	8.6862525800E-01
3.1473147300E+01	8.6875478200E-01
3.1488148800E+01	8.6888431700E-01
3.1503150300E+01	8.6901386100E-01
3.1518151800E+01	8.6914341500E-01
3.1533153300E+01	8.6927298000E-01
3.1548154800E+01	8.6940255400E-01
3.1563156300E+01	8.6953213900E-01
3.1578157800E+01	8.6966173400E-01
3.1593159300E+01	8.6979133900E-01
3.1608160800E+01	8.6992095400E-01
3.1623162300E+01	8.7005057900E-01
3.1638163800E+01	8.7018021400E-01
3.1653165300E+01	8.7030985900E-01
3.1668166800E+01	8.7043951500E-01
3.1683168300E+01	8.7056918000E-01
3.1698169800E+01	8.7069885600E-01
3.1713171300E+01	8.7082854100E-01
3.1728172800E+01	8.7095823700E-01
3.1743174300E+01	8.7108794200E-01
3.1758175800E+01	8.7121765800E-01
3.1773177300E+01	8.7134738400E-01
3.1788178800E+01	8.7147712000E-01
3.1803180300E+01	8.7160686600E-01
3.1818181800E+01	8.7173662200E-01
3.1833183300E+01	8.7186638800E-01
3.1848184800E+01	8.7199616400E-01
3.1863186300E+01	8.7212595000E-01
3.1878187800E+01	8.7225574600E-01
3.1893189300E+01	8.7238555200E-01
3.1908190800E+01	8.7251536800E-01
3.1923192300E+01	8.7264519400E-01
3.1938193800E+01	8.7277503000E-01
3.1953195300E+01	8.7290487600E-01
3.1968196800E+01	8.7303473200E-01
3.1983198300E+01	8.7316526400E-01
3.1998199800E+01	8.7329640600E-01
3.2013201300E+01	8.7342754800E-01
3.2028202800E+01	8.7355869000E-01
3.2043204300E+01	8.7368983200E-01
3.2058205800E+01	8.7382097500E-01
3.2073207300E+01	8.7395211800E-01
3.2088208800E+01	8.7408326100E-01
3.2103210300E+01	8.7421440400E-01
3.2118211800E+01	8.7434554700E-01
3.2133213300E+01	8.7447669100E-01
3.2148214800E+01	8.7460783400E-01
3.2163216300E+01	8.7473897800E-01
3.2178217800E+01	8.7487012200E-01
3.2193219300E+01	8.7500126700E-01
3.2208220800E+01	8.7513241100E-01
3.2223222300E+01	8.7526355600E-01
3.2238223800E+01	8.7539470100E-01
3.2253225300E+01	8.7552584600E-01
3.2268226800E+01	8.7565699200E-01
3.2283228300E+01	8.7578813700E-01
3.2298229800E+01	8.7591928300E-01
3.2313231300E+01	8.7605042900E-01
3.2328232800E+01	8.7618157500E-01
3.2343234300E+01	8.7631272100E-01
3.2358235800E+01	8.7644386800E-01
3.2373237300E+01	8.7657501500E-01
3.2388238800E+01	8.7670616200E-01
3.2403240300E+01	8.7683730900E-01
3.2418241800E+01	8.7696845600E-01
3.2433243300E+01	8.7709960400E-01
3.2448244800E+01	8.7723075100E-01
3.2463246300E+01	8.7736189900E-01
3.2478247800E+01	8.7749304800E-01
3.2493249300E+01	8.7762419600E-01
3.2508250800E+01	8.7775534500E-01
3.2523252300E+01	8.7788649300E-01
3.2538253800E+01	8.7801764200E-01
3.2553255300E+01	8.7814879100E-01
3.2568256800E+01	8.7827994100E-01
3.2583258300E+01	8.7841109000E-01
3.2598259800E+01	8.7848971800E-01
3.2613261300E+01	8.7856441200E-01
3.2628262800E+01	8.7863910500E-01
3.2643264300E+01	8.7871379900E-01
3.2658265800E+01	8.7878849200E-01
3.2673267300E+01	8.7886318600E-01
3.2688268800E+01	8.7893788000E-01
3.2703270300E+01	8.7901257400E-01
3.2718271800E+01	8.7908726900E-01
3.2733273300E+01	8.7916196300E-01
3.2748274800E+01	8.7923665800E-01
3.2763276300E+01	8.7931135200E-01
3.2778277800E+01	8.7938604700E-01
3.2793279300E+01	8.7946074200E-01
3.2808280800E+01	8.7953543700E-01
3.2823282300E+01	8.7961013200E-01
3.2838283800E+01	8.7968482700E-01
3.2853285300E+01	8.7975952300E-01
3.2868286800E+01	8.7983421800E-01
3.2883288300E+01	8.7990891400E-01
3.2898289800E+01	8.7998361000E-01
3.2913291300E+01	8.8005830600E-01
3.2928292800E+01	8.8013300200E-01
3.2943294300E+01	8.8020769800E-01
3.2958295800E+01	8.8028239400E-01
3.2973297300E+01	8.8035709100E-01
3.2988298800E+01	8.8043178700E-01
3.3003300300E+01	8.8050648400E-01
3.3018301800E+01	8.8058118100E-01
3.3033303300E+01	8.8065587800E-01
3.3048304800E+01	8.8073057500E-01
3.3063306300E+01	8.8080527200E-01
3.3078307800E+01	8.8087996900E-01
3.3093309300E+01	8.8095466700E-01
3.3108310800E+01	8.8102936400E-01
3.3123312300E+01	8.8113573400E-01
3.3138313800E+01	8.8126254300E-01
3.3153315300E+01	8.8138935400E-01
3.3168316800E+01	8.8151616400E-01
3.3183318300E+01	8.8164297600E-01
3.3198319800E+01	8.8176978900E-01
3.3213321300E+01	8.8189660200E-01
3.3228322800E+01	8.8202341600E-01
3.3243324300E+01	8.8215023100E-01
3.3258325800E+01	8.8227704600E-01
3.3273327300E+01	8.8240386200E-01
3.3288328800E+01	8.8253067900E-01
3.3303330300E+01	8.8265749700E-01
3.3318331800E+01	8.8278431600E-01
3.3333333300E+01	8.8291113500E-01
3.3348334800E+01	8.8303795500E-01
3.3363336300E+01	8.8316477600E-01
3.3378337800E+01	8.8329159700E-01
3.3393339300E+01	8.8341842000E-01
3.3408340800E+01	8.8354524300E-01
3.3423342300E+01	8.8367206700E-01
3.3438343800E+01	8.8379889100E-01
3.3453345300E+01	8.8392571600E-01
3.3468346800E+01	8.8405254300E-01
3.3483348300E+01	8.8417936900E-01
3.3498349800E+01	8.8430619700E-01
3.3513351300E+01	8.8443302500E-01
3.3528352800E+01	8.8455985400E-01
3.3543354300E+01	8.8468668400E-01
3.3558355800E+01	8.8481351500E-01
3.3573357300E+01	8.8494034600E-01
3.3588358800E+01	8.8506717900E-01
3.3603360300E+01	8.8519401100E-01
3.3618361800E+01	8.8532084500E-01
3.3633363300E+01	8.8546194100E-01
3.3648364800E+01	8.8568553600E-01
3.3663366300E+01	8.8590913200E-01
3.3678367800E+01	8.8613273000E-01
3.3693369300E+01	8.8635632900E-01
3.3708370800E+01	8.8657993100E-01
3.3723372300E+01	8.8680353400E-01
3.3738373800E+01	8.8702713900E-01
3.3753375300E+01	8.8725074500E-01
3.3768376800E+01	8.8747435400E-01
3.3783378300E+01	8.8769796400E-01
3.3798379800E+01	8.8792157600E-01
3.3813381300E+01	8.8814518900E-01
3.3828382800E+01	8.8836880500E-01
3.3843384300E+01	8.8859242200E-01
3.3858385800E+01	8.8881604000E-01
3.3873387300E+01	8.8903966100E-01
3.3888388800E+01	8.8926328300E-01
3.3903390300E+01	8.8948690700E-01
3.3918391800E+01	8.8971053300E-01
3.3933393300E+01	8.8993416100E-01
3.3948394800E+01	8.9015779000E-01
3.3963396300E+01	8.9038142100E-01
3.3978397800E+01	8.9060505400E-01
3.3993399300E+01	8.9082868800E-01
3.4008400800E+01	8.9105232400E-01
3.4023402300E+01	8.9129524000E-01
3.4038403800E+01	8.9156625900E-01
3.4053405300E+01	8.9183728700E-01
3.4068406800E+01	8.9210832400E-01
3.4083408300E+01	8.9237936900E-01
3.4098409800E+01	8.9265042300E-01
3.4113411300E+01	8.9292148500E-01
3.4128412800E+01	8.9319255700E-01
3.4143414300E+01	8.9346363600E-01
3.4158415800E+01	8.9373472500E-01
3.4173417300E+01	8.9400582200E-01
3.4188418800E+01	8.9427692700E-01
3.4203420300E+01	8.9454804100E-01
3.4218421800E+01	8.9481916400E-01
3.4233423300E+01	8.9509029500E-01
3.4248424800E+01	8.9532713900E-01
3.4263426300E+01	8.9547501700E-01
3.4278427800E+01	8.9562289500E-01
3.4293429300E+01	8.9577077500E-01
3.4308430800E+01	8.9591865500E-01
3.4323432300E+01	8.9606653700E-01
3.4338433800E+01	8.9621442000E-01
3.4353435300E+01	8.9636230300E-01
3.4368436800E+01	8.9651018800E-01
3.4383438300E+01	8.9665807300E-01
3.4398439800E+01	8.9680595900E-01
3.4413441300E+01	8.9695384700E-01
3.4428442800E+01	8.9710173500E-01
3.4443444300E+01	8.9724962400E-01
3.4458445800E+01	8.9739751500E-01
3.4473447300E+01	8.9754540600E-01
3.4488448800E+01	8.9769329800E-01
3.4503450300E+01	8.9784119100E-01
3.4518451800E+01	8.9798908500E-01
3.4533453300E+01	8.9813698000E-01
3.4548454800E+01	8.9828487600E-01
3.4563456300E+01	8.9843277300E-01
3.4578457800E+01	8.9858067100E-01
3.4593459300E+01	8.9872857000E-01
3.4608460800E+01	8.9887647000E-01
3.4623462300E+01	8.9902437100E-01
3.4638463800E+01	8.9917227200E-01
3.4653465300E+01	8.9932017500E-01
3.4668466800E+01	8.9946807900E-01
3.4683468300E+01	8.9961598300E-01
3.4698469800E+01	8.9976388900E-01
3.4713471300E+01	8.9991179500E-01
3.4728472800E+01	9.0005970300E-01
3.4743474300E+01	9.0020761100E-01
3.4758475800E+01	9.0035552000E-01
3.4773477300E+01	9.0050343100E-01
3.4788478800E+01	9.0065134200E-01
3.4803480300E+01	9.0079925400E-01
3.4818481800E+01	9.0094716700E-01
3.4833483300E+01	9.0109508100E-01
3.4848484800E+01	9.0124299600E-01
3.4863486300E+01	9.0139091200E-01
3.4878487800E+01	9.0153882900E-01
3.4893489300E+01	9.0168674700E-01
3.4908490800E+01	9.0183466600E-01
3.4923492300E+01	9.0198258600E-01
3.4938493800E+01	9.0213050600E-01
3.4953495300E+01	9.0227842800E-01
3.4968496800E+01	9.0242635100E-01
3.4983498300E+01	9.0257427400E-01
3.4998499800E+01	9.0272219900E-01
3.5013501400E+01	9.0287012400E-01
3.5028502900E+01	9.0300685300E-01
3.5043504400E+01	9.0309733600E-01
3.5058505900E+01	9.0318781900E-01
3.5073507400E+01	9.0327830400E-01
3.5088508900E+01	9.0336878900E-01
3.5103510400E+01	9.0345927400E-01
3.5118511900E+01	9.0354976100E-01
3.5133513400E+01	9.0364024800E-01
3.5148514900E+01	9.0373073600E-01
3.5163516400E+01	9.0382122500E-01
3.5178517900E+01	9.0391171400E-01
3.5193519400E+01	9.0405087200E-01
3.5208520900E+01	9.0419878500E-01
3.5223522400E+01	9.0434669900E-01
3.5238523900E+01	9.0449461400E-01
3.5253525400E+01	9.0464253000E-01
3.5268526900E+01	9.0479044600E-01
3.5283528400E+01	9.0493836300E-01
3.5298529900E+01	9.0508628100E-01
3.5313531400E+01	9.0523420000E-01
3.5328532900E+01	9.0538211900E-01
3.5343534400E+01	9.0553004000E-01
3.5358535900E+01	9.0567796100E-01
3.5373537400E+01	9.0581027000E-01
3.5388538900E+01	9.0591666100E-01
3.5403540400E+01	9.0602305200E-01
3.5418541900E+01	9.0612944400E-01
3.5433543400E+01	9.0623583500E-01
3.5448544900E+01	9.0634222700E-01
3.5463546400E+01	9.0644861900E-01
3.5478547900E+01	9.0655501100E-01
3.5493549400E+01	9.0666140300E-01
3.5508550900E+01	9.0676779500E-01
3.5523552400E+01	9.0687418700E-01
3.5538553900E+01	9.0698057900E-01
3.5553555400E+01	9.0708697100E-01
3.5568556900E+01	9.0719336400E-01
3.5583558400E+01	9.0729975600E-01
3.5598559900E+01	9.0740614900E-01
3.5613561400E+01	9.0751254200E-01
3.5628562900E+01	9.0761893500E-01
3.5643564400E+01	9.0772532800E-01
3.5658565900E+01	9.0783172100E-01
3.5673567400E+01	9.0793811400E-01
3.5688568900E+01	9.0804450700E-01
3.5703570400E+01	9.0815090000E-01
3.5718571900E+01	9.0825729400E-01
3.5733573400E+01	9.0836368700E-01
3.5748574900E+01	9.0847008100E-01
3.5763576400E+01	9.0857647500E-01
3.5778577900E+01	9.0868286900E-01
3.5793579400E+01	9.0878926200E-01
3.5808580900E+01	9.0889565700E-01
3.5823582400E+01	9.0900205100E-01
3.5838583900E+01	9.0910844500E-01
3.5853585400E+01	9.0921483900E-01
3.5868586900E+01	9.0932123400E-01
3.5883588400E+01	9.0942762800E-01
3.5898589900E+01	9.0953402300E-01
3.5913591400E+01	9.0964041800E-01
3.5928592900E+01	9.0974681200E-01
3.5943594400E+01	9.0985320700E-01
3.5958595900E+01	9.0995960200E-01
3.5973597400E+01	9.1006599700E-01
3.5988598900E+01	9.1017239300E-01
3.6003600400E+01	9.1027878800E-01
3.6018601900E+01	9.1038518300E-01
3.6033603400E+01	9.1049157900E-01
3.6048604900E+01	9.1059797500E-01
3.6063606400E+01	9.1070437000E-01
3.6078607900E+01	9.1081076600E-01
3.6093609400E+01	9.1101669000E-01
3.6108610900E+01	9.1129554600E-01
3.6123612400E+01	9.1157440100E-01
3.6138613900E+01	9.1185325700E-01
3.6153615400E+01	9.1213211400E-01
3.6168616900E+01	9.1241097000E-01
3.6183618400E+01	9.1268982700E-01
3.6198619900E+01	9.1296868500E-01
3.6213621400E+01	9.1324754200E-01
3.6228622900E+01	9.1352640000E-01
3.6243624400E+01	9.1380525800E-01
3.6258625900E+01	9.1408411700E-01
3.6273627400E+01	9.1436297600E-01
3.6288628900E+01	9.1464183500E-01
3.6303630400E+01	9.1492069400E-01
3.6318631900E+01	9.1519955400E-01
3.6333633400E+01	9.1547841400E-01
3.6348634900E+01	9.1575727500E-01
3.6363636400E+01	9.1603613500E-01
3.6378637900E+01	9.1631499600E-01
3.6393639400E+01	9.1659385800E-01
3.6408640900E+01	9.1687271900E-01
3.6423642400E+01	9.1713145600E-01
3.6438643900E+01	9.1733919900E-01
3.6453645400E+01	9.1754694200E-01
3.6468646900E+01	9.1775468500E-01
3.6483648400E+01	9.1796242900E-01
3.6498649900E+01	9.1817017200E-01
3.6513651400E+01	9.1837791500E-01
3.6528652900E+01	9.1858565800E-01
3.6543654400E+01	9.1879340100E-01
3.6558655900E+01	9.1900114500E-01
3.6573657400E+01	9.1920888800E-01
3.6588658900E+01	9.1941663100E-01
3.6603660400E+01	9.1962437400E-01
3.6618661900E+01	9.1983211700E-01
3.6633663400E+01	9.2003986100E-01
3.6648664900E+01	9.2024760400E-01
3.6663666400E+01	9.2045534700E-01
3.6678667900E+01	9.2066309000E-01
3.6693669400E+01	9.2087083300E-01
3.6708670900E+01	9.2107857700E-01
3.6723672400E+01	9.2128632000E-01
3.6738673900E+01	9.2149406300E-01
3.6753675400E+01	9.2170180600E-01
3.6768676900E+01	9.2190955000E-01
3.6783678400E+01	9.2211729300E-01
3.6798679900E+01	9.2232503600E-01
3.6813681400E+01	9.2252840100E-01
3.6828682900E+01	9.2272681300E-01
3.6843684400E+01	9.2292522700E-01
3.6858685900E+01	9.2312364100E-01
3.6873687400E+01	9.2332205700E-01
3.6888688900E+01	9.2352047400E-01
3.6903690400E+01	9.2371889200E-01
3.6918691900E+01	9.2391731100E-01
3.6933693400E+01	9.2411573200E-01
3.6948694900E+01	9.2431415300E-01
3.6963696400E+01	9.2451257500E-01
3.6978697900E+01	9.2471099900E-01
3.6993699400E+01	9.2490942300E-01
3.7008700900E+01	9.2510784900E-01
3.7023702400E+01	9.2530627600E-01
3.7038703900E+01	9.2550470400E-01
3.7053705400E+01	9.2569273500E-01
3.7068706900E+01	9.2579106100E-01
3.7083708400E+01	9.2588938800E-01
3.7098709900E+01	9.2598771400E-01
3.7113711400E+01	9.2608604000E-01
3.7128712900E+01	9.2618436700E-01
3.7143714400E+01	9.2628269400E-01
3.7158715900E+01	9.2638102100E-01
3.7173717400E+01	9.2647934700E-01
3.7188718900E+01	9.2657767400E-01
3.7203720400E+01	9.2667600100E-01
3.7218721900E+01	9.2677432900E-01
3.7233723400E+01	9.2687265600E-01
3.7248724900E+01	9.2697098300E-01
3.7263726400E+01	9.2706931000E-01
3.7278727900E+01	9.2716763800E-01
3.7293729400E+01	9.2726596600E-01
3.7308730900E+01	9.2736429300E-01
3.7323732400E+01	9.2746262100E-01
3.7338733900E+01	9.2756094900E-01
3.7353735400E+01	9.2765927700E-01
3.7368736900E+01	9.2775760500E-01
3.7383738400E+01	9.2785593300E-01
3.7398739900E+01	9.2795426100E-01
3.7413741400E+01	9.2805259000E-01
3.7428742900E+01	9.2815091800E-01
3.7443744400E+01	9.2824924700E-01
3.7458745900E+01	9.2834757500E-01
3.7473747400E+01	9.2844590400E-01
3.7488748900E+01	9.2854423300E-01
3.7503750400E+01	9.2864256200E-01
3.7518751900E+01	9.2874089100E-01
3.7533753400E+01	9.2882431100E-01
3.7548754900E+01	9.2890661200E-01
3.7563756400E+01	9.2898891400E-01
3.7578757900E+01	9.2907121700E-01
3.7593759400E+01	9.2915352100E-01
3.7608760900E+01	9.2923582600E-01
3.7623762400E+01	9.2931813100E-01
3.7638763900E+01	9.2940043800E-01
3.7653765400E+01	9.2948274500E-01
3.7668766900E+01	9.2956505400E-01
3.7683768400E+01	9.2964736300E-01
3.7698769900E+01	9.2972967300E-01
3.7713771400E+01	9.2981198400E-01
3.7728772900E+01	9.2989429600E-01
3.7743774400E+01	9.2997660900E-01
3.7758775900E+01	9.3005892300E-01
3.7773777400E+01	9.3014123700E-01
3.7788778900E+01	9.3022355300E-01
3.7803780400E+01	9.3030586900E-01
3.7818781900E+01	9.3038818700E-01
3.7833783400E+01	9.3047050500E-01
3.7848784900E+01	9.3055282400E-01
3.7863786400E+01	9.3063514400E-01
3.7878787900E+01	9.3071746500E-01
3.7893789400E+01	9.3079978700E-01
3.7908790900E+01	9.3088211000E-01
3.7923792400E+01	9.3096443400E-01
3.7938793900E+01	9.3104675900E-01
3.7953795400E+01	9.3112908400E-01
3.7968796900E+01	9.3121141100E-01
3.7983798400E+01	9.3129373800E-01
3.7998799900E+01	9.3137606600E-01
3.8013801400E+01	9.3145839500E-01
3.8028802900E+01	9.3154072600E-01
3.8043804400E+01	9.3162305700E-01
3.8058805900E+01	9.3170538800E-01
3.8073807400E+01	9.3178772100E-01
3.8088808900E+01	9.3187005500E-01
3.8103810400E+01	9.3200521400E-01
3.8118811900E+01	9.3219234000E-01
3.8133813400E+01	9.3237946600E-01
3.8148814900E+01	9.3256659300E-01
3.8163816400E+01	9.3275372000E-01
3.8178817900E+01	9.3294084700E-01
3.8193819400E+01	9.3312797400E-01
3.8208820900E+01	9.3331510200E-01
3.8223822400E+01	9.3350223000E-01
3.8238823900E+01	9.3368935900E-01
3.8253825400E+01	9.3387648700E-01
3.8268826900E+01	9.3406361600E-01
3.8283828400E+01	9.3425074600E-01
3.8298829900E+01	9.3443787500E-01
3.8313831400E+01	9.3462500500E-01
3.8328832900E+01	9.3481213500E-01
3.8343834400E+01	9.3499926600E-01
3.8358835900E+01	9.3518639700E-01
3.8373837400E+01	9.3537352800E-01
3.8388838900E+01	9.3556065900E-01
3.8403840400E+01	9.3574779100E-01
3.8418841900E+01	9.3593492300E-01
3.8433843400E+01	9.3612205500E-01
3.8448844900E+01	9.3631486600E-01
3.8463846400E+01	9.3651364900E-01
3.8478847900E+01	9.3671243200E-01
3.8493849400E+01	9.3691121500E-01
3.8508850900E+01	9.3710999800E-01
3.8523852400E+01	9.3730878200E-01
3.8538853900E+01	9.3750756500E-01
3.8553855400E+01	9.3770634900E-01
3.8568856900E+01	9.3790513400E-01
3.8583858400E+01	9.3810391800E-01
3.8598859900E+01	9.3830270300E-01
3.8613861400E+01	9.3850148800E-01
3.8628862900E+01	9.3870027300E-01
3.8643864400E+01	9.3889905900E-01
3.8658865900E+01	9.3909784400E-01
3.8673867400E+01	9.3929663000E-01
3.8688868900E+01	9.3949541700E-01
3.8703870400E+01	9.3969420300E-01
3.8718871900E+01	9.3989299000E-01
3.8733873400E+01	9.4009177700E-01
3.8748874900E+01	9.4029056400E-01
3.8763876400E+01	9.4048935100E-01
3.8778877900E+01	9.4068813900E-01
3.8793879400E+01	9.4088692700E-01
3.8808880900E+01	9.4108571500E-01
3.8823882400E+01	9.4128450300E-01
3.8838883900E+01	9.4148329200E-01
3.8853885400E+01	9.4168208100E-01
3.8868886900E+01	9.4188087000E-01
3.8883888400E+01	9.4207965900E-01
3.8898889900E+01	9.4227844900E-01
3.8913891400E+01	9.4247623000E-01
3.8928892900E+01	9.4266795100E-01
